Passenger_trav_group,PassengerId_in_group,HomePlanet,CryoSleep,Deck_num,Room_num,Bord_side,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,First_name,Last_name,Transported
4065,1,Earth,False,G,665,left,TRAPPIST-1e,25,False,1339,1,360,0,0,Doryn,Olshaffey,False
4066,1,Earth,False,B,155,right,Cancri e,18,False,0,30,0,67,2790,Taurius,Objeciane,False
4066,2,Earth,True,B,155,right,TRAPPIST-1e,22,False,0,0,0,0,0,Diramak,Objeciane,True
4068,1,Earth,False,D,131,right,TRAPPIST-1e,27,False,250,1381,0,148,2181,Dnocese,Pirejus,False
4069,1,Earth,False,F,768,right,Cancri e,24,False,0,0,2433,0,53,Hen,Chenson,True
4071,1,Earth,True,B,127,left,TRAPPIST-1e,36,False,0,0,0,0,0,Alurope,Watuald,True
4071,2,Earth,True,B,127,left,Cancri e,22,False,0,0,180,0,250,Tachir,Watuald,True
4072,1,Earth,True,G,671,right,TRAPPIST-1e,60,False,0,0,180,0,0,Mael,Chasey,True
4075,1,Earth,False,C,145,right,TRAPPIST-1e,38,False,1901,1276,0,7561,12,Anchira,Nateansive,False
4076,1,Earth,False,E,250,left,TRAPPIST-1e,23,False,1616,0,1,0,2,Lonnez,Guezaley,False
4078,1,Earth,True,G,667,left,TRAPPIST-1e,21,False,0,0,0,0,0,Kris,Coley,False
4079,1,Mars,False,F,771,right,Cancri e,55,False,1680,0,1,0,6,Koops,Upead,False
4080,1,Earth,False,F,839,left,Cancri e,20,False,719,0,10,0,0,Carry,Sancasey,False
4081,1,Earth,False,G,668,left,Cancri e,50,False,451,132,195,31,0,Patoya,Penashley,False
4082,1,Mars,False,E,252,left,TRAPPIST-1e,22,False,0,0,0,0,0,Gray,Cres,False
4083,1,Earth,False,C,146,right,TRAPPIST-1e,21,False,0,6190,1828,7,35,Tauvaah,Clarty,True
4084,1,Earth,False,D,132,right,TRAPPIST-1e,26,False,0,1549,0,0,766,Arix,Rentruing,True
4089,1,Earth,False,A,48,right,TRAPPIST-1e,36,False,0,2177,0,1097,144,Mothab,Tachor,True
4090,1,Mars,False,D,133,right,TRAPPIST-1e,46,False,227,0,1546,3,2,Honjay,Ruica,True
4091,1,Earth,False,F,772,right,TRAPPIST-1e,26,False,0,586,1,0,58,Ginald,Pecketton,True
4093,1,Earth,False,F,841,left,TRAPPIST-1e,24,False,0,20,0,14,659,Lynnie,Valexandez,False
4095,1,Earth,False,G,671,left,Cancri e,14,False,834,1080,3,183,208,Deaney,Romez,False
4096,1,Mars,False,F,842,left,TRAPPIST-1e,46,False,949,0,128,3,41,Stote,Vicke,True
4097,1,Earth,False,E,253,left,TRAPPIST-1e,15,False,0,840,123,0,20,Belly,Weavesend,False
4098,1,Earth,True,G,672,left,TRAPPIST-1e,30,False,0,0,0,0,0,Rena,Vanglis,False
4099,1,Earth,True,G,673,left,TRAPPIST-1e,36,False,0,0,0,0,0,Willey,Fryersonis,True
4101,1,Mars,False,F,773,right,TRAPPIST-1e,38,False,1100,43,163,3,0,Tyog,Rapie,False
4102,1,Earth,True,B,128,left,TRAPPIST-1e,48,False,0,0,0,0,0,Brark,Whetedy,True
4103,1,Earth,True,G,674,left,TRAPPIST-1e,31,False,0,0,0,0,0,Ally,Sterreray,False
4104,1,Earth,False,G,675,left,TRAPPIST-1e,41,False,1025,0,0,0,0,Ritany,Gallard,False
4106,1,Earth,False,G,675,right,TRAPPIST-1e,43,False,0,831,78,0,0,Leneva,Harmond,True
4107,1,Earth,False,G,676,right,TRAPPIST-1e,23,False,0,0,489,5,276,Bobbyn,Rocholton,False
4108,1,Earth,True,B,158,right,Cancri e,48,False,0,0,0,0,0,Tarino,Aroodint,True
4108,2,Earth,False,B,158,right,TRAPPIST-1e,47,False,27,2651,538,18,0,Tachium,Aroodint,True
4109,1,Earth,False,F,843,left,TRAPPIST-1e,19,False,169,399,180,97,0,Karlie,Beangley,True
4110,1,Earth,False,E,255,left,TRAPPIST-1e,25,False,0,38,0,847,112,Son,Rosargas,False
4112,1,Earth,True,G,678,right,TRAPPIST-1e,28,False,0,0,0,0,0,Shany,Rasmussony,True
4113,1,Earth,True,B,129,left,Cancri e,16,False,0,0,0,0,0,Taraid,Bradiary,True
4113,2,Earth,False,B,129,left,TRAPPIST-1e,45,False,0,2524,0,166,1,Coxak,Bradiary,True
4114,1,Mars,True,E,270,right,TRAPPIST-1e,31,False,0,0,0,0,0,Rowls,Porté,True
4115,1,Earth,True,G,679,right,PSO J318,19,False,0,0,0,0,0,Jenne,Wagnerray,False
4116,1,Earth,False,F,774,right,TRAPPIST-1e,21,False,40,0,736,0,0,Ryany,Torrez,True
4120,1,Earth,True,G,680,right,PSO J318,36,False,0,0,0,0,0,Aleroy,Pentss,False
4125,1,Earth,True,G,677,left,PSO J318,22,False,0,0,180,0,0,Jorgie,Watkinsley,True
4127,1,Earth,True,B,130,left,TRAPPIST-1e,23,False,0,0,0,0,250,Dsch,Ainserfle,True
4128,1,Mars,False,F,846,left,TRAPPIST-1e,54,True,111,0,1144,8,23,Ors,Pare,False
4128,2,Mars,False,F,846,left,TRAPPIST-1e,0,False,0,0,0,0,0,Aars,Pare,True
4128,3,Mars,True,F,846,left,TRAPPIST-1e,4,False,0,0,0,0,0,Guanch,Pare,True
4129,1,Earth,False,F,847,left,TRAPPIST-1e,23,False,15,1,777,3,3,Kyley,Matts,False
4131,1,Earth,True,C,147,right,TRAPPIST-1e,34,False,0,0,0,450,0,Achium,Pokematic,True
4132,1,Earth,True,G,678,left,Cancri e,18,False,0,0,0,0,0,Curtle,Norry,False
4135,1,Mars,False,F,777,right,TRAPPIST-1e,58,False,850,0,22,1493,0,Cakers,Merte,False
4137,1,Earth,False,F,778,right,Cancri e,39,False,664,0,0,40,0,Lonna,Rocknight,False
4140,1,Earth,False,F,851,left,PSO J318,23,False,40,15,30,0,637,Shan,Fitzgerson,False
4141,1,Earth,False,G,679,left,TRAPPIST-1e,11,False,0,0,0,0,0,Rhonya,Philliames,False
4142,1,Earth,True,C,148,right,TRAPPIST-1e,43,False,0,0,180,0,0,Maiah,Deryplinet,True
4143,1,Mars,True,E,258,left,TRAPPIST-1e,29,False,0,0,0,0,0,Heales,Buncy,False
4144,1,Earth,False,E,259,left,TRAPPIST-1e,36,False,19,476,0,5,290,Edgary,Guerson,False
4145,1,Earth,False,F,852,left,PSO J318,13,False,16,0,87,544,0,Juaney,Herry,False
4147,1,Earth,False,C,149,right,TRAPPIST-1e,54,False,0,800,0,3200,0,Caphact,Lendly,True
4147,2,Earth,True,C,149,right,TRAPPIST-1e,45,False,0,0,0,0,0,Acrabik,Lendly,True
4149,1,Earth,False,G,682,left,Cancri e,33,False,250,0,589,2,255,Benew,Saundez,True
4150,1,Earth,False,F,780,right,TRAPPIST-1e,46,False,0,1029,0,0,0,Hanne,Weaves,True
4151,1,Earth,True,G,683,left,Cancri e,15,False,0,0,0,0,0,Juliey,Loverceson,True
4152,1,Earth,False,F,853,left,TRAPPIST-1e,35,False,89,0,0,545,0,Natha,Wonglasquez,False
4154,1,Mars,True,F,781,right,TRAPPIST-1e,23,False,0,0,0,0,0,Beant,Gelte,True
4156,1,Earth,True,G,684,left,Cancri e,15,False,0,0,0,0,0,Millia,Watkinsley,False
4158,1,Earth,False,E,273,right,TRAPPIST-1e,27,False,0,0,580,211,0,Doryn,Noeley,False
4159,1,Earth,False,F,782,right,TRAPPIST-1e,15,False,250,2,15,5,842,Hilley,Harperez,False
4160,1,Mars,False,F,783,right,TRAPPIST-1e,27,True,661,800,991,46,0,unknown,unknown,True
4163,1,Earth,True,G,683,right,Cancri e,16,False,0,0,0,0,0,Lyne,Woodwinton,True
4165,1,Earth,False,G,685,left,TRAPPIST-1e,37,False,246,0,703,5,0,Kendy,Logannon,True
4166,1,Earth,True,B,132,left,Cancri e,45,False,0,0,0,0,0,Thabius,Stacketent,True
4166,2,Earth,False,B,132,left,Cancri e,58,True,0,279,3627,122,30,Ionan,Stacketent,True
4168,1,Earth,False,F,855,left,TRAPPIST-1e,38,False,0,18,30,0,832,Eriky,Deckerson,False
4168,2,Earth,False,E,260,left,TRAPPIST-1e,28,False,0,241,6,0,542,Elina,Deckerson,False
4169,1,Earth,True,D,140,left,TRAPPIST-1e,47,False,0,0,0,0,0,Avijava,Susent,True
4169,2,Earth,False,D,140,left,TRAPPIST-1e,41,False,0,1562,0,2,16,Acruxon,Susent,True
4170,1,Earth,True,B,133,left,TRAPPIST-1e,28,False,250,0,0,0,0,Sarich,Pirejus,True
4171,1,Earth,True,G,686,left,TRAPPIST-1e,23,False,0,0,0,0,0,Candyn,Mclardson,False
4172,1,Mars,True,F,856,left,TRAPPIST-1e,24,False,0,0,0,0,0,Peefox,Flell,True
4172,2,Mars,False,F,856,left,TRAPPIST-1e,58,False,12,0,186,2436,4,Cinkes,Flell,False
4172,3,Mars,True,F,856,left,TRAPPIST-1e,36,False,0,0,0,0,0,Chrets,Flell,True
4172,4,Mars,False,F,856,left,Cancri e,24,False,1363,0,50,0,0,Puffs,Facle,False
4172,5,Mars,False,F,856,left,TRAPPIST-1e,56,False,128,0,959,0,42,Barks,Flell,False
4172,6,Mars,True,F,856,left,TRAPPIST-1e,15,False,0,0,0,0,0,Fruik,Flell,True
4172,7,Mars,False,D,141,left,TRAPPIST-1e,19,False,154,170,2074,0,0,Corsh,Flell,True
4173,1,Earth,False,E,261,left,TRAPPIST-1e,27,False,0,0,0,658,133,Genee,Meleon,False
4174,1,Earth,False,F,857,left,TRAPPIST-1e,47,False,59,1,327,557,0,Coren,Armstromez,False
4175,1,Earth,False,F,858,left,Cancri e,37,False,0,89,15,20,592,Thery,Burnerez,False
4176,1,Mars,True,F,859,left,TRAPPIST-1e,39,False,0,0,0,0,0,Rants,Fla,True
4176,2,Mars,True,F,859,left,TRAPPIST-1e,20,False,0,0,0,0,0,Lidex,Opité,True
4176,3,Mars,False,F,859,left,TRAPPIST-1e,20,False,760,0,742,352,0,Shood,Opité,True
4176,4,Mars,False,F,859,left,TRAPPIST-1e,38,False,490,663,358,855,0,Othawk,Fla,False
4176,5,Mars,False,D,142,left,TRAPPIST-1e,46,False,247,0,418,480,36,Risps,Fla,False
4176,6,Mars,True,F,859,left,TRAPPIST-1e,13,False,0,0,0,0,0,Wafros,Fla,True
4176,7,Mars,False,F,859,left,Cancri e,24,False,612,326,46,87,0,Wille,Fla,True
4177,1,Earth,True,B,161,right,TRAPPIST-1e,32,False,0,0,0,0,0,Mesatik,Witalnerod,True
4177,2,Earth,True,B,161,right,Cancri e,36,False,0,0,0,0,0,Wezno,Foraud,True
4177,3,Earth,False,B,161,right,Cancri e,44,False,36,588,0,1675,3597,Wasath,Foraud,False
4178,1,Earth,False,G,687,left,TRAPPIST-1e,19,False,0,0,4,6,773,Almara,Sweenez,False
4179,1,Earth,False,A,50,right,TRAPPIST-1e,30,True,0,1172,183,91,0,unknown,unknown,True
4179,2,Earth,True,A,50,right,TRAPPIST-1e,23,False,0,0,0,0,0,Alrais,Pleele,True
4181,1,Earth,False,C,133,left,TRAPPIST-1e,4,False,0,0,0,0,0,Okulas,Frattyring,True
4181,2,Earth,False,C,133,left,TRAPPIST-1e,0,False,0,0,0,0,0,Meron,Frattyring,True
4181,3,Earth,True,D,67,left,TRAPPIST-1e,17,False,0,0,0,0,0,Terope,Frattyring,True
4181,4,Earth,True,C,133,left,TRAPPIST-1e,44,False,0,0,0,0,0,Ashir,Frattyring,True
4181,5,Earth,False,C,133,left,Cancri e,31,False,2,8747,0,4840,14485,Wezena,Frattyring,False
4181,6,Earth,False,C,133,left,Cancri e,41,True,0,9463,0,1022,1562,Ranan,Frattyring,True
4182,1,Earth,False,A,51,right,Cancri e,33,False,0,2020,0,1817,182,Maiamak,Tabloory,False
4182,2,Earth,False,A,51,right,TRAPPIST-1e,43,False,0,124,0,3975,186,unknown,unknown,False
4182,3,Earth,False,A,51,right,Cancri e,43,True,0,3172,0,26,4376,Alathim,Tabloory,False
4183,1,Earth,False,F,784,right,TRAPPIST-1e,36,False,1367,108,180,0,77,Heald,Bootez,False
4184,1,Earth,False,F,860,left,Cancri e,19,False,558,0,353,0,8,Thel,Wilsoney,False
4185,1,Earth,False,G,688,left,TRAPPIST-1e,24,False,0,1725,0,0,0,Coreee,Waderoachez,True
4186,1,Earth,True,G,685,right,Cancri e,17,False,0,0,0,0,0,Clard,Dickley,True
4188,1,Earth,False,F,861,left,TRAPPIST-1e,23,False,1277,84,0,240,598,Lis,Fowlesterez,True
4189,1,Earth,False,G,686,right,Cancri e,17,False,558,0,3,0,1226,Wayney,Petermandez,False
4191,1,Mars,False,D,135,right,TRAPPIST-1e,18,False,950,1,236,754,0,Oateal,Dun,False
4194,1,Mars,True,F,862,left,Cancri e,34,False,0,0,0,0,0,Oaters,Kité,True
4196,1,Earth,True,G,688,right,TRAPPIST-1e,13,False,0,0,0,0,0,Antony,Jacostaney,True
4197,1,Earth,False,F,786,right,TRAPPIST-1e,66,False,610,2549,0,17,0,Stanya,Cooks,True
4197,2,Earth,False,F,786,right,TRAPPIST-1e,27,False,0,867,0,128,363,Stald,Cooks,True
4197,3,Earth,False,G,689,right,TRAPPIST-1e,19,False,1620,0,4,0,82,Harrie,Cooks,False
4199,1,Earth,False,F,787,right,TRAPPIST-1e,55,False,0,198,703,1,0,Milly,Howenters,True
4203,1,Mars,False,D,143,left,TRAPPIST-1e,40,False,0,0,1,293,667,Cors,Flé,False
4204,1,Earth,True,G,691,left,PSO J318,23,False,0,0,0,0,0,Nandy,Avisnydes,True
4204,2,Earth,False,G,691,left,TRAPPIST-1e,7,False,0,0,0,0,0,Rald,Avisnydes,False
4204,3,Earth,True,G,691,left,TRAPPIST-1e,12,False,0,0,0,0,0,Gailya,Avisnydes,True
4205,1,Earth,False,F,789,right,TRAPPIST-1e,37,False,0,886,0,58,441,Ebonya,Dillips,False
4206,1,Earth,False,F,865,left,TRAPPIST-1e,22,False,0,13,524,7,0,Analdy,Bucknersony,False
4207,1,Earth,True,B,163,right,TRAPPIST-1e,25,False,0,0,0,0,0,Scepton,Perable,True
4207,2,Earth,True,B,163,right,Cancri e,46,False,0,0,0,0,0,Astonon,Perable,True
4208,1,Mars,False,D,144,left,Cancri e,37,False,326,0,455,2,0,Aarjel,Jaff,False
4210,1,Earth,True,C,151,right,Cancri e,50,False,0,0,0,0,0,Diph,Siccertful,True
4210,2,Earth,True,C,151,right,Cancri e,28,False,0,0,0,0,0,Naosura,Siccertful,True
4211,1,Earth,True,C,134,left,TRAPPIST-1e,26,False,0,0,0,0,0,Sulabik,Covale,True
4212,1,Earth,True,G,690,right,TRAPPIST-1e,28,False,0,0,0,450,0,Kenny,Yanton,True
4213,1,Earth,False,G,691,right,PSO J318,23,False,4,157,142,250,196,Fayen,Morrodgers,False
4214,1,Earth,False,E,262,left,TRAPPIST-1e,23,False,3,343,0,4280,0,Chellus,Freptic,False
4215,1,Mars,False,D,145,left,TRAPPIST-1e,34,True,992,0,14,0,0,Gocock,Floaf,False
4216,1,Earth,True,B,134,left,TRAPPIST-1e,65,False,0,0,0,0,0,Rotan,Dratembid,True
4216,2,Earth,True,B,134,left,TRAPPIST-1e,20,False,0,0,0,0,0,Sabiark,Dratembid,True
4218,1,Mars,True,F,867,left,TRAPPIST-1e,29,False,0,0,0,0,0,Gops,Tert,True
4218,2,Mars,False,F,867,left,TRAPPIST-1e,30,False,176,0,2310,0,400,Relix,Tert,True
4219,1,Mars,True,F,868,left,TRAPPIST-1e,3,False,0,0,0,0,0,Unfly,Min,True
4219,2,Mars,False,F,868,left,TRAPPIST-1e,40,False,1268,0,0,0,0,Sies,Min,False
4219,3,Mars,False,F,868,left,TRAPPIST-1e,32,False,1331,416,0,665,64,Supix,Min,False
4220,1,Earth,False,E,263,left,TRAPPIST-1e,31,False,553,224,9,1,0,Tine,Acobson,False
4221,1,Earth,False,F,869,left,TRAPPIST-1e,13,False,27,81,1080,0,0,Eduana,Alshipson,True
4222,1,Earth,False,G,692,left,TRAPPIST-1e,29,False,37,0,167,608,0,Beula,Clean,False
4222,2,Earth,False,E,264,left,TRAPPIST-1e,28,False,0,53,0,732,6,Patha,Clean,False
4223,1,Mars,False,F,790,right,Cancri e,19,False,1184,88,0,0,334,Manth,Grean,True
4223,2,Mars,False,E,275,right,Cancri e,24,False,469,0,180,196,0,Dous,Grean,True
4225,1,Mars,True,E,266,left,TRAPPIST-1e,22,False,0,0,0,0,0,Chid,Melie,False
4229,1,Earth,False,F,872,left,Cancri e,13,False,406,0,1670,0,427,unknown,unknown,False
4230,1,Earth,False,F,873,left,TRAPPIST-1e,21,False,0,0,23,820,22,Shaele,Wilkinner,False
4231,1,Earth,False,F,791,right,Cancri e,24,False,0,0,1435,10,0,Therly,Scottuez,True
4232,1,Earth,False,B,164,right,TRAPPIST-1e,47,False,0,4983,0,173,43,Coxah,Comessic,True
4233,1,Earth,False,B,135,left,TRAPPIST-1e,27,False,0,144,76,184,3932,Tark,Parbage,False
4237,1,Earth,False,E,277,right,TRAPPIST-1e,18,False,0,0,774,0,13,Kerryn,Mirezavis,True
4238,1,Earth,True,B,165,right,Cancri e,36,False,0,0,0,0,0,Ainkard,Calian,True
4239,1,Earth,False,F,875,left,TRAPPIST-1e,68,False,0,1,223,580,0,Bethew,Alest,False
4240,1,Earth,True,C,152,right,TRAPPIST-1e,31,False,0,0,0,0,0,Sadiram,Roustorly,True
4242,1,Mars,True,F,877,left,TRAPPIST-1e,28,False,0,0,0,0,0,Bix,Ecate,True
4243,1,Mars,False,D,136,right,TRAPPIST-1e,36,False,3002,21,150,0,0,Cakers,Bau,False
4244,1,Earth,False,F,794,right,TRAPPIST-1e,17,False,0,628,0,66,449,Yvetta,Weaverays,True
4245,1,Earth,True,G,695,right,TRAPPIST-1e,13,False,0,0,0,0,0,Chery,Ingston,True
4246,1,Earth,False,G,693,left,TRAPPIST-1e,30,False,0,10,0,3840,329,Isaacy,Hamberterry,False
4249,1,Earth,False,B,166,right,TRAPPIST-1e,58,False,0,2946,0,101,387,Nusoton,Inghting,True
4249,2,Earth,True,B,166,right,TRAPPIST-1e,43,False,0,0,0,0,0,Alatrin,Inghting,True
4249,3,Earth,False,B,166,right,Cancri e,20,False,354,1546,323,284,315,Aviton,Inghting,True
4251,1,Earth,False,F,879,left,TRAPPIST-1e,29,False,715,0,180,698,106,Dorice,Connelson,False
4252,1,Earth,False,F,795,right,TRAPPIST-1e,15,False,156,1,1132,192,33,Annon,Knoxtones,True
4253,1,Earth,False,G,696,left,TRAPPIST-1e,30,False,488,0,242,0,79,Ivanne,Gallandez,False
4254,1,Earth,False,B,136,left,Cancri e,33,False,5493,9401,23,3013,303,Alasmon,Idercaling,False
4254,2,Earth,True,B,136,left,TRAPPIST-1e,25,False,0,0,0,0,0,Gomeron,Idercaling,True
4254,3,Earth,False,B,136,left,TRAPPIST-1e,62,False,0,22,0,3314,22,Grasath,Idercaling,False
4255,1,Earth,True,G,697,left,PSO J318,41,False,0,0,0,0,0,Stenny,Hornettoney,True
4256,1,Earth,False,F,880,left,TRAPPIST-1e,27,False,6,0,0,768,1141,Armen,Garnes,False
4256,2,Earth,True,G,698,left,TRAPPIST-1e,18,False,0,0,0,0,0,Crisey,Garnes,False
4256,3,Earth,True,G,698,left,TRAPPIST-1e,27,False,0,0,0,0,0,Hencey,Garnes,True
4256,4,Earth,False,F,880,left,TRAPPIST-1e,19,False,571,0,0,97,813,Bra,Garnes,True
4256,5,Earth,False,G,698,left,TRAPPIST-1e,37,False,0,0,115,671,0,Elicia,Wooterston,False
4256,6,Earth,True,G,698,left,TRAPPIST-1e,24,False,0,0,0,0,0,Everly,Garnes,False
4256,7,Earth,False,G,698,left,TRAPPIST-1e,29,False,13,0,664,74,101,Elanda,Garnes,False
4256,8,Earth,False,F,880,left,Cancri e,44,False,0,0,608,0,91,Gerte,Garnes,False
4257,1,Earth,False,F,881,left,TRAPPIST-1e,19,False,0,265,882,2,293,Jeanie,Serraynardy,False
4258,1,Earth,False,A,37,left,TRAPPIST-1e,39,False,0,266,0,1254,197,Misa,Perneernal,False
4258,2,Earth,False,A,37,left,TRAPPIST-1e,63,False,0,490,1,2882,18,Asteron,Perneernal,False
4258,3,Earth,False,A,37,left,TRAPPIST-1e,39,False,9,1525,0,0,146,Menkark,Perneernal,False
4259,1,Mars,True,F,796,right,TRAPPIST-1e,41,False,0,0,0,0,0,Rispid,Raste,True
4260,1,Earth,True,G,696,right,TRAPPIST-1e,27,False,0,0,0,0,0,Chelly,Kaney,True
4261,1,Mars,False,D,137,right,Cancri e,56,False,412,492,9,117,33,Vivers,Fatte,True
4262,1,Earth,True,C,135,left,TRAPPIST-1e,22,False,0,0,0,0,0,Ankabih,Derterval,True
4262,2,Earth,False,C,135,left,Cancri e,26,False,1,1269,4790,270,5116,Weid,Derterval,False
4264,1,Earth,False,F,797,right,TRAPPIST-1e,24,False,0,0,0,0,1300,Bland,Houseson,False
4266,1,Earth,True,G,697,right,PSO J318,18,False,0,0,0,0,0,Vin,Beston,True
4267,1,Earth,True,G,700,left,TRAPPIST-1e,13,False,250,0,0,0,0,Vana,Nichaner,True
4267,2,Earth,False,F,883,left,TRAPPIST-1e,32,False,0,0,1020,0,0,Glene,Nichaner,True
4271,1,Earth,True,A,38,left,TRAPPIST-1e,25,False,0,0,0,0,0,Tabih,Dissper,True
4272,1,Earth,False,F,799,right,TRAPPIST-1e,55,False,0,252,1,0,553,Dandra,Stroyledgez,True
4273,1,Earth,False,F,884,left,PSO J318,19,False,0,2,0,669,0,Raulia,Hurchanney,False
4274,1,Earth,False,G,698,right,TRAPPIST-1e,24,False,0,717,222,8,1,Evey,Kellyons,True
4278,1,Earth,False,C,154,right,TRAPPIST-1e,32,False,401,3724,5,422,62,Auvara,Mander,True
4280,1,Mars,False,E,267,left,TRAPPIST-1e,24,False,0,0,0,0,0,Lidenx,Icake,False
4289,1,Mars,True,F,890,left,TRAPPIST-1e,32,False,0,0,0,0,0,Lidex,Perta,True
4291,1,Earth,True,G,701,right,TRAPPIST-1e,36,False,0,0,0,0,0,Anthia,Briggins,False
4292,1,Earth,False,A,52,right,Cancri e,28,False,0,31,0,1283,871,Hadiram,Disight,True
4293,1,Earth,False,F,801,right,TRAPPIST-1e,52,False,0,559,0,0,0,Willy,Carsoning,True
4294,1,Earth,False,G,702,right,TRAPPIST-1e,29,False,646,91,13,0,0,Gayla,Charpelaney,True
4295,1,Mars,False,D,147,left,Cancri e,23,False,49,0,2716,0,0,Sweal,Manda,True
4295,2,Mars,True,D,92,left,TRAPPIST-1e,32,False,0,0,0,0,0,Rowne,Manda,True
4296,1,Earth,True,G,703,right,TRAPPIST-1e,35,False,0,0,0,0,0,Eriney,Whitersone,False
4297,1,Earth,False,B,138,left,Cancri e,41,False,14,6777,81,604,2936,Asellan,Taketiatim,False
4300,1,Earth,True,G,704,right,PSO J318,16,False,0,0,0,0,0,Felia,Loway,True
4301,1,Earth,True,E,269,left,Cancri e,33,False,0,0,0,0,0,Terops,Brakeded,True
4302,1,Earth,True,G,706,left,Cancri e,6,False,0,0,0,0,0,Sethew,Chaellerty,True
4303,1,Earth,False,F,803,right,Cancri e,15,False,36,841,0,0,0,Adamy,Dayers,True
4303,2,Earth,False,G,705,right,TRAPPIST-1e,38,False,0,668,84,267,0,Wally,Popelase,False
4305,1,Earth,False,F,893,left,TRAPPIST-1e,56,False,0,779,12,3,35,Evenna,Conney,False
4305,2,Earth,True,G,707,left,PSO J318,4,False,0,0,0,0,0,Wally,Conney,True
4305,3,Earth,True,G,707,left,PSO J318,21,False,0,0,0,0,0,Noria,Carezquez,True
4306,1,Mars,False,F,805,right,Cancri e,22,False,1371,0,235,0,0,Ber,Terry,True
4309,1,Earth,False,E,270,left,TRAPPIST-1e,37,False,0,0,785,3,0,Coracy,Whitledges,False
4309,2,Earth,False,G,709,left,TRAPPIST-1e,6,False,0,0,0,0,0,Carlie,Whitledges,True
4311,1,Earth,False,F,807,right,TRAPPIST-1e,22,False,563,521,364,0,0,Delley,Stannondez,False
4312,1,Earth,False,B,139,left,TRAPPIST-1e,26,False,0,137,0,0,7629,Weionan,Sobvisted,False
4315,1,Earth,False,E,272,left,TRAPPIST-1e,22,False,0,3,486,0,228,Clarry,Hammonton,True
4315,2,Earth,True,G,710,left,TRAPPIST-1e,20,False,0,0,0,0,0,Monard,Hammonton,True
4316,1,Earth,False,F,894,left,PSO J318,36,False,0,22,0,1156,0,Marace,Cleang,False
4317,1,Mars,False,D,139,right,TRAPPIST-1e,24,False,439,0,2140,0,0,Babix,Prine,True
4318,1,Mars,True,F,808,right,TRAPPIST-1e,25,False,0,0,0,0,0,Oalls,Flate,True
4319,1,Earth,False,G,711,left,TRAPPIST-1e,48,False,2,0,83,589,233,Kimmie,Nobleyes,False
4320,1,Earth,False,E,273,left,TRAPPIST-1e,24,False,786,0,0,7,0,Annez,Bellarkerd,False
4324,1,Mars,False,F,810,right,Cancri e,3,False,0,0,0,0,0,Gran,Krake,True
4324,2,Mars,True,F,810,right,TRAPPIST-1e,24,False,0,0,0,0,0,Wheal,Krake,True
4324,3,Mars,False,F,810,right,TRAPPIST-1e,25,False,412,0,567,775,0,Oareel,Krake,False
4324,4,Mars,True,F,810,right,Cancri e,1,False,0,0,0,0,0,Trion,Brie,True
4327,1,Earth,False,F,811,right,TRAPPIST-1e,20,False,0,187,712,0,0,Dellia,Douglasen,True
4329,1,Earth,False,F,812,right,TRAPPIST-1e,22,False,39,0,63,3,654,Colly,Benderez,False
4330,1,Mars,False,D,140,right,Cancri e,28,False,427,0,754,0,0,Alles,Gene,True
4332,1,Earth,True,G,707,right,Cancri e,17,False,0,0,0,0,0,Tammyl,Dukertyler,True
4333,1,Earth,False,B,141,left,Cancri e,28,False,0,3345,0,2143,27,Sadach,Excionging,False
4334,1,Earth,True,A,53,right,TRAPPIST-1e,47,False,0,0,0,0,0,Shamak,Trupistic,True
4335,1,Mars,True,E,281,right,TRAPPIST-1e,34,False,0,0,0,0,0,Oareel,Paska,False
4336,1,Earth,False,C,155,right,TRAPPIST-1e,29,True,267,1418,257,843,0,Zedasim,Gloother,True
4336,2,Earth,True,C,155,right,TRAPPIST-1e,14,False,0,0,0,0,0,Terope,Gloother,True
4336,3,Earth,False,D,114,right,TRAPPIST-1e,36,False,0,563,0,1301,830,Ziba,Gloother,True
4336,4,Earth,False,C,155,right,Cancri e,40,False,2320,0,4874,3131,498,Krazet,Gloother,True
4337,1,Mars,False,F,813,right,TRAPPIST-1e,49,False,22,0,1129,0,77,Book,Gele,True
4338,1,Earth,False,C,156,right,TRAPPIST-1e,51,False,0,0,0,0,0,Leshmet,Gealloyalt,True
4338,2,Earth,False,C,156,right,TRAPPIST-1e,41,False,0,545,0,2740,293,Halsham,Aroodint,True
4338,3,Earth,False,C,156,right,Cancri e,44,False,0,14201,0,22,584,Kleeiak,Gealloyalt,True
4339,1,Mars,False,F,814,right,TRAPPIST-1e,47,False,2044,0,95,0,120,Ranch,Reste,False
4340,1,Earth,False,F,815,right,TRAPPIST-1e,22,False,0,0,945,0,4,Pamiea,Georgasey,True
4343,1,Earth,True,G,708,right,PSO J318,13,False,0,0,0,0,0,unknown,unknown,True
4344,1,Earth,False,F,816,right,TRAPPIST-1e,18,False,0,35,661,0,63,Roydo,Hammonton,True
4345,1,Earth,False,G,717,left,TRAPPIST-1e,28,False,0,1125,3,562,7,Lelah,Sancockett,False
4346,1,Earth,False,E,274,left,Cancri e,22,False,429,2,232,0,59,Vanez,Burchanez,True
4347,1,Earth,False,G,718,left,TRAPPIST-1e,50,False,444,0,408,0,0,Trick,Saundez,False
